caption,filepath
"Cystechinus giganteus exhibits a spiny texture, resting on a rocky substrate amidst a backdrop of dark silt.",src/data/Fathomnet-by-Phylum-2/train/images/1e6902f6-6cc8-448a-b716-5201402c243c_png.rf.74e5e40337142f6f4f1dc7e915c6fe1d.jpg
"Cystechinus giganteus exhibits a spiny texture, resting on a rocky substrate amidst a backdrop of dark silt.",src/data/Fathomnet-by-Phylum-2/train/images/1e6902f6-6cc8-448a-b716-5201402c243c_png.rf.64c5fd7fa219cedcd4348c75c2a6d6a0.jpg
"Dark, elongated Antimora microlepis rests among textured, rounded rocks on a sandy seafloor, blending with the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/1ed3fe06-cfd9-4375-8021-650112160a2b_png.rf.a7924c79a0f577eb90551fcc1c0fd686.jpg
"Dark, elongated Antimora microlepis rests among textured, rounded rocks on a sandy seafloor, blending with the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/1ed3fe06-cfd9-4375-8021-650112160a2b_png.rf.5f7a5d2cf27f0212d9b30cad03c51d7f.jpg
"Dark, elongated Antimora microlepis rests among textured, rounded rocks on a sandy seafloor, blending with the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/train/images/1ed3fe06-cfd9-4375-8021-650112160a2b_png.rf.0a4d11d4c5720eb3e1295c1998545dd9.jpg
"Dark, elongated Antimora microlepis swims near textured rock substrate, accompanied by delicate white Octocorallia on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_png.rf.601e20922507c2f1457d162f731c75ed.jpg
"Dark, elongated Antimora microlepis swims near textured rock substrate, accompanied by delicate white Octocorallia on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_png.rf.1733bba85ade2902bd003a1796ef094d.jpg
"Dark, elongated Antimora microlepis swims near textured rock substrate, accompanied by delicate white Octocorallia on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/207e8e0e-f48a-40da-8e68-e6802016c275_png.rf.f61907c6f688ca9e134d3fe53898434a.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a textured silt substrate interspersed with pale, round structures.",src/data/Fathomnet-by-Phylum-2/train/images/2189a3e2-0b36-4dd8-9443-d19e47ae1bb7_png.rf.b72a8ddd44a3ea3abb879c7d0d23190c.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a textured silt substrate interspersed with pale, round structures.",src/data/Fathomnet-by-Phylum-2/train/images/2189a3e2-0b36-4dd8-9443-d19e47ae1bb7_png.rf.609ac69e34e3d36a9ba058ef6e796432.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a textured silt substrate interspersed with pale, round structures.",src/data/Fathomnet-by-Phylum-2/train/images/2189a3e2-0b36-4dd8-9443-d19e47ae1bb7_png.rf.1218610ea971cebf0965e6cc856d2f3a.jpg
"Pale, dome-shaped Hymenaster rests on a dark, rocky substrate, exhibiting a textured surface with fine, hair-like projections.",src/data/Fathomnet-by-Phylum-2/train/images/23e9dc62-7585-4494-9728-597c2020de79_png.rf.212555a0f42b2f6380e653ac0976d622.jpg
"Pale, dome-shaped Hymenaster rests on a dark, rocky substrate, exhibiting a textured surface with fine, hair-like projections.",src/data/Fathomnet-by-Phylum-2/train/images/23e9dc62-7585-4494-9728-597c2020de79_png.rf.24fab511944f772ae1013e95d5f57a6a.jpg
"Pale, dome-shaped Hymenaster rests on a dark, rocky substrate, exhibiting a textured surface with fine, hair-like projections.",src/data/Fathomnet-by-Phylum-2/train/images/23e9dc62-7585-4494-9728-597c2020de79_png.rf.a306b6c4faa596b195eaec526b84f4d2.jpg
"A Keratoisis with a branching, white structure is present against a dark, rocky substrate, accompanied by orange and pink anemones.",src/data/Fathomnet-by-Phylum-2/train/images/248a60f7-057e-420a-9078-9a8432a0addb_png.rf.1d9d1efbbb6c92b3813a1551a5902216.jpg
"A Keratoisis with a branching, white structure is present against a dark, rocky substrate, accompanied by orange and pink anemones.",src/data/Fathomnet-by-Phylum-2/train/images/248a60f7-057e-420a-9078-9a8432a0addb_png.rf.add2fb031b7b34abfc16ec77e8bbd0cb.jpg
"A Keratoisis with a branching, white structure is present against a dark, rocky substrate, accompanied by orange and pink anemones.",src/data/Fathomnet-by-Phylum-2/train/images/248a60f7-057e-420a-9078-9a8432a0addb_png.rf.e31caa6dbe12d5e72dca2a1b19d412df.jpg
"Psychrolutes phrictus exhibits a pale, gelatinous body on a rocky seafloor, surrounded by dark, textured sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2497f725-5471-4879-a6c2-484a402839d9_png.rf.77f1c19f4cac557ac2db5c7cdbbb9514.jpg
"Psychrolutes phrictus exhibits a pale, gelatinous body on a rocky seafloor, surrounded by dark, textured sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2497f725-5471-4879-a6c2-484a402839d9_png.rf.14ec168bdbc61690ec7a043e372c26aa.jpg
"Psychrolutes phrictus exhibits a pale, gelatinous body on a rocky seafloor, surrounded by dark, textured sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2497f725-5471-4879-a6c2-484a402839d9_png.rf.d2166d5ae7e079ae4ee7e876ba7e76ed.jpg
"A pale Psychrolutes phrictus rests on a rocky seafloor, displaying a rounded body and a mottled texture against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/24a09dc2-b27b-4695-8b16-e7da55cbb991_png.rf.3bfcab1e57bbacf7ec74acd400b73f5e.jpg
"A pale Psychrolutes phrictus rests on a rocky seafloor, displaying a rounded body and a mottled texture against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/24a09dc2-b27b-4695-8b16-e7da55cbb991_png.rf.3e4cb417f01f928131ddf579d2a0bede.jpg
"A pale Psychrolutes phrictus rests on a rocky seafloor, displaying a rounded body and a mottled texture against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/24a09dc2-b27b-4695-8b16-e7da55cbb991_png.rf.dcb127d8e75c0f1fefa3bd483bae995d.jpg
"Antimora microlepis swims above a rocky seafloor, displaying a silvery body against the dark backdrop of the deep ocean.",src/data/Fathomnet-by-Phylum-2/train/images/26393f1f-d85e-45b1-ad07-47e82d3dad23_png.rf.e15fd3b33bb7ea6ced819dfdee1cda64.jpg
"Antimora microlepis swims above a rocky seafloor, displaying a silvery body against the dark backdrop of the deep ocean.",src/data/Fathomnet-by-Phylum-2/train/images/26393f1f-d85e-45b1-ad07-47e82d3dad23_png.rf.f9ac26fdbc0966460983ff5d52daf54e.jpg
"Antimora microlepis swims above a rocky seafloor, displaying a silvery body against the dark backdrop of the deep ocean.",src/data/Fathomnet-by-Phylum-2/train/images/26393f1f-d85e-45b1-ad07-47e82d3dad23_png.rf.a6099e2239b5f8be75fd3aa4217bf96b.jpg
"Textured, dark rock substrate hosts a single Synallactes, featuring a pale, elongated body amidst the rugged seafloor landscape.",src/data/Fathomnet-by-Phylum-2/train/images/26586708-a08b-4a6b-bd31-0251627c918c_png.rf.ca0df63b7349a4555bebe9ee1d43b606.jpg
"Textured, dark rock substrate hosts a single Synallactes, featuring a pale, elongated body amidst the rugged seafloor landscape.",src/data/Fathomnet-by-Phylum-2/train/images/26586708-a08b-4a6b-bd31-0251627c918c_png.rf.580529f20845382dc1f5194c9fcd0515.jpg
"Textured, dark rock substrate hosts a single Synallactes, featuring a pale, elongated body amidst the rugged seafloor landscape.",src/data/Fathomnet-by-Phylum-2/train/images/26586708-a08b-4a6b-bd31-0251627c918c_png.rf.8a25da91e143df35d68fa76ea8eb8467.jpg
"Peniagone sp. exhibits a pale, elongated body against a backdrop of dark, textured rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/27c55340-d38d-4ca2-8d85-de05c9d49b36_png.rf.8a19e0a699cfd0125d8243b500cdc567.jpg
"Peniagone sp. exhibits a pale, elongated body against a backdrop of dark, textured rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/27c55340-d38d-4ca2-8d85-de05c9d49b36_png.rf.9b327d0f719e0e61e980f7493ebf1ca8.jpg
"Peniagone sp. exhibits a pale, elongated body against a backdrop of dark, textured rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/27c55340-d38d-4ca2-8d85-de05c9d49b36_png.rf.6c03494b9367f6009e0bab525d75dc74.jpg
"On a rocky seafloor, a yellowish crab is observed atop a vibrant pink Paragorgia arborea, showcasing its intricate branching structure.",src/data/Fathomnet-by-Phylum-2/train/images/289b9463-bec3-4b98-87ac-6ce2bd2c2251_png.rf.38f4455b3c59848489694411c94adfc3.jpg
"On a rocky seafloor, a yellowish crab is observed atop a vibrant pink Paragorgia arborea, showcasing its intricate branching structure.",src/data/Fathomnet-by-Phylum-2/train/images/289b9463-bec3-4b98-87ac-6ce2bd2c2251_png.rf.868e03c7684d961a3a7b24c0553f4ec9.jpg
"On a rocky seafloor, a yellowish crab is observed atop a vibrant pink Paragorgia arborea, showcasing its intricate branching structure.",src/data/Fathomnet-by-Phylum-2/train/images/289b9463-bec3-4b98-87ac-6ce2bd2c2251_png.rf.dee93edb147cbd0392f134c29c8b5ca7.jpg
A large Paragorgia arborea with a branching structure rests on a rocky seafloor covered in silt.,src/data/Fathomnet-by-Phylum-2/train/images/28d8fe07-fb5b-4431-854a-0d4ed60313c8_png.rf.c6950178c8d2d9e42879cc23c64bf1b6.jpg
A large Paragorgia arborea with a branching structure rests on a rocky seafloor covered in silt.,src/data/Fathomnet-by-Phylum-2/train/images/28d8fe07-fb5b-4431-854a-0d4ed60313c8_png.rf.d1d250fc027eee3b21ddf7cd3ebcd826.jpg
A large Paragorgia arborea with a branching structure rests on a rocky seafloor covered in silt.,src/data/Fathomnet-by-Phylum-2/train/images/28d8fe07-fb5b-4431-854a-0d4ed60313c8_png.rf.1bb02ec6dd5e067f837e70bab102dc06.jpg
"Cystechinus giganteus exhibits a reddish hue against a backdrop of silt and rocky substrate, blending into the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/28dec2b8-78ea-4fe0-ad8f-9930acf053f4_png.rf.ffea38503ad0e57cc6fcf680b6a39232.jpg
"Cystechinus giganteus exhibits a reddish hue against a backdrop of silt and rocky substrate, blending into the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/28dec2b8-78ea-4fe0-ad8f-9930acf053f4_png.rf.384444fc55d752110c61612df6b38c8a.jpg
"Cystechinus giganteus exhibits a reddish hue against a backdrop of silt and rocky substrate, blending into the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/28dec2b8-78ea-4fe0-ad8f-9930acf053f4_png.rf.dc3f9403338d37fad3529ee0a1fc95f8.jpg
"Textured, reddish-orange Cladorhizidae contrast with the pale, circular Swiftia kofoidi, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/29149772-4d6a-40d1-af7c-2fe51ade6d69_png.rf.9491a35e8544795b25ae6559006946f2.jpg
"Textured, reddish-orange Cladorhizidae contrast with the pale, circular Swiftia kofoidi, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/29149772-4d6a-40d1-af7c-2fe51ade6d69_png.rf.b43b8a72ddef410cc9880be87f8e0094.jpg
"Textured, reddish-orange Cladorhizidae contrast with the pale, circular Swiftia kofoidi, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/29149772-4d6a-40d1-af7c-2fe51ade6d69_png.rf.14548eb62f7815e140daf451e2ca201d.jpg
"A pink Paragorgia arborea coral rests on a rocky seafloor, surrounded by dark blue water and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2993be81-ae0d-4b23-8796-53a394fa2bf8_png.rf.9f3fde60bebdd1c22bff1ba4b091ae8a.jpg
"A pink Paragorgia arborea coral rests on a rocky seafloor, surrounded by dark blue water and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2993be81-ae0d-4b23-8796-53a394fa2bf8_png.rf.2c18b16c16088b12b447bc9875b10140.jpg
"A pink Paragorgia arborea coral rests on a rocky seafloor, surrounded by dark blue water and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/2993be81-ae0d-4b23-8796-53a394fa2bf8_png.rf.d4b631f1ef8baeefa660b1d4ee8d27d0.jpg
"Peniagone sp. exhibits a translucent body with delicate, feathery appendages, hovering above a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_png.rf.fe002f8bb101df0d19762dab1abe5b40.jpg
"Peniagone sp. exhibits a translucent body with delicate, feathery appendages, hovering above a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_png.rf.ba28a009fb3a658d3b7e8bebbef5c220.jpg
"Peniagone sp. exhibits a translucent body with delicate, feathery appendages, hovering above a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_png.rf.f5f1d75683f147c1eb89646e2a52b294.jpg
"A pale Crossaster borealis rests on a rocky seafloor, its arms spread wide against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_png.rf.9247f747003811a97d353953da985fda.jpg
"A pale Crossaster borealis rests on a rocky seafloor, its arms spread wide against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_png.rf.5f82f7383dda026db5aaa8192f00d42e.jpg
"A pale Crossaster borealis rests on a rocky seafloor, its arms spread wide against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_png.rf.0f97fe49893282d95476f7790dd58456.jpg
"Psychrolutes phrictus displays a pale, bulbous body resting on a textured, sandy substrate with dark, linear patterns.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_png.rf.280047a2a4c18faa158d6e76ca3c91a6.jpg
"Psychrolutes phrictus displays a pale, bulbous body resting on a textured, sandy substrate with dark, linear patterns.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_png.rf.caac762a0e13a8d12fde0c4dfa325ece.jpg
"Psychrolutes phrictus displays a pale, bulbous body resting on a textured, sandy substrate with dark, linear patterns.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_png.rf.3dc31395eb71f5b209bed4a10b7e2b72.jpg
"Bathyraja abyssicola glides over a sandy substrate, displaying a flattened body with a grayish-brown coloration and a long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/2cab361a-f8f5-45f5-91fb-7a888c9ec837_png.rf.873cb2e5b36dd22a84a47d2db182239a.jpg
"Bathyraja abyssicola glides over a sandy substrate, displaying a flattened body with a grayish-brown coloration and a long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/2cab361a-f8f5-45f5-91fb-7a888c9ec837_png.rf.7219fa8b6e0d932ce7c52646fb66e257.jpg
"Bathyraja abyssicola glides over a sandy substrate, displaying a flattened body with a grayish-brown coloration and a long, slender tail.",src/data/Fathomnet-by-Phylum-2/train/images/2cab361a-f8f5-45f5-91fb-7a888c9ec837_png.rf.530fbfb0528d4ac85aeae603bfdf3796.jpg
"Dark, flat-bodied Bathyraja spinosissima rests on a sandy seafloor, surrounded by textured rocks and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/2d3ef085-a4da-4b23-ad77-f136e6f95e72_png.rf.5dc5ba301a113ef239f311bceb0b439d.jpg
"Dark, flat-bodied Bathyraja spinosissima rests on a sandy seafloor, surrounded by textured rocks and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/2d3ef085-a4da-4b23-ad77-f136e6f95e72_png.rf.0cc869b5607dcf61683c80d58a6b0b75.jpg
"Dark, flat-bodied Bathyraja spinosissima rests on a sandy seafloor, surrounded by textured rocks and patches of silt.",src/data/Fathomnet-by-Phylum-2/train/images/2d3ef085-a4da-4b23-ad77-f136e6f95e72_png.rf.ab02e7eb73f75511e01bae75c0446783.jpg
"Pannychia sp. rests on a rocky seafloor, surrounded by fine silt and scattered pebbles, exhibiting a pale, elongated body.",src/data/Fathomnet-by-Phylum-2/train/images/2da40964-b055-4518-bf44-9b0e620f99e2_png.rf.cfb83ddcb0e24e2829cb7f6d6300a682.jpg
"Pannychia sp. rests on a rocky seafloor, surrounded by fine silt and scattered pebbles, exhibiting a pale, elongated body.",src/data/Fathomnet-by-Phylum-2/train/images/2da40964-b055-4518-bf44-9b0e620f99e2_png.rf.e840d81ea9fcb23b4bb3576d807dce64.jpg
"Pannychia sp. rests on a rocky seafloor, surrounded by fine silt and scattered pebbles, exhibiting a pale, elongated body.",src/data/Fathomnet-by-Phylum-2/train/images/2da40964-b055-4518-bf44-9b0e620f99e2_png.rf.c10c6ed8f9e4f8e32d75634cac90b8bb.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a sandy seafloor with scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/2da95db7-c637-49cd-aa8a-fb7e29384f9a_png.rf.bd4df71c516f92c786a7fa715e21771d.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a sandy seafloor with scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/2da95db7-c637-49cd-aa8a-fb7e29384f9a_png.rf.f7810d917d9f177aff92959a20ddbef7.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a sandy seafloor with scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/2da95db7-c637-49cd-aa8a-fb7e29384f9a_png.rf.7535e7eab647ee5a5ded55434a78540d.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a slender, elongated body with a muted coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_png.rf.8835269b736af5d65b125a6d136823d7.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a slender, elongated body with a muted coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_png.rf.206e89d82c169642aeb3f8a8188936a1.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a slender, elongated body with a muted coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_png.rf.3480e56ac0f0964cb0ce0991f84e7473.jpg
